WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Lead_ID,Input.Website,Input.Company,Input.Google_Search_Name,Answer.Industry,Answer.Sub-Industry,Answer.Website Found in,Approve,Reject
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:46:09 PDT 2018,Tue Aug 14 18:46:10 PDT 2018,Tue Aug 21 18:46:10 PDT 2018,Wed Aug 15 09:18:53 PDT 2018,,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5V9EAJ,https://www.cshl.edu,Cold Spring Harbor Laboratory,Cold Spring Harbor Laboratory Bloomberg company profile,Noncommercial Biological Research Organization,Noncommercial Biological Research Organization,https://www.manta.com/c/mm27cd8/csh,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:45:08 PDT 2018,Tue Aug 14 18:45:09 PDT 2018,Tue Aug 21 18:45:09 PDT 2018,Wed Aug 15 09:18:47 PDT 2018,,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cngEAB,http://www.cincinnatizoo.org,Cincinnati Zoo & Botanical Garden,Cincinnati Zoo & Botanical Garden Bloomberg company profile,Noncommercial Zoological Gardens,Noncommercial Zoological Gardens,https://www.manta.com/c/mm23g0c/cincinnati-zoo-botanical-gar,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:46:29 PDT 2018,Tue Aug 14 17:46:31 PDT 2018,Tue Aug 21 17:46:31 PDT 2018,Wed Aug 15 09:15:03 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cdtEAB,http://www.bryandiecast.com,Bryan Die Cast Products Inc,Bryan Die Cast Products Inc Bloomberg company profile,"Nonferrous Die-Castings, Except Aluminum","Nonferrous Die-Castings, Except Aluminum",https://www.manta.com/mb_35_E816C05M_000/zinc_and_zinc_base_alloy_die_castings,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:21:10 PDT 2018,Tue Aug 14 18:21:14 PDT 2018,Tue Aug 21 18:21:14 PDT 2018,Wed Aug 15 09:21:21 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAxkEAF,http://secure.checksinthemail.com/,Checks In The Mail,Checks In The Mail Bloomberg company profile,Notebooks,Blankbooks and Looseleaf Binders,https://www.manta.com/c/mm8wx22/checks-in-the-mail-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:34:20 PDT 2018,Tue Aug 14 17:34:23 PDT 2018,Tue Aug 21 17:34:23 PDT 2018,Wed Aug 15 09:17:44 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cdLEAR,http://www.brookdaleliving.com,Brookdale,Brookdale Bloomberg company profile,Nursing Facilities,Nursing Homes,https://www.manta.com/c/mm8c9y1/brookdale,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:20:07 PDT 2018,Tue Aug 14 19:20:10 PDT 2018,Tue Aug 21 19:20:10 PDT 2018,Wed Aug 15 09:25:29 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0d3uEAB,http://www.crozer.org,Crozer-Keystone Health System,Crozer-Keystone Health System Bloomberg company profile,Obstetricians,Obstetricians,https://www.manta.com/c/mmjw3p1/crozer-keystone-health-system,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:58:59 PDT 2018,Tue Aug 14 18:59:01 PDT 2018,Tue Aug 21 18:59:01 PDT 2018,Wed Aug 15 09:18:11 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cfuEAB,http://www.calfox.com,Calfox,Calfox Bloomberg company profile,Office Buildings and Parks,Office Buildings and Parks,https://www.manta.com/c/mm3jq6w/calfox-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:26:04 PDT 2018,Tue Aug 14 19:26:07 PDT 2018,Tue Aug 21 19:26:07 PDT 2018,Wed Aug 15 09:22:16 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001L4S8UEAV,davispartners.com,Davis Partners LLC,Davis Partners LLC Bloomberg company profile,Office Buildings and Parks,Office Buildings and Parks,https://www.manta.com/c/mtx2rmq/davis-partners-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:38:03 PDT 2018,Tue Aug 14 17:38:07 PDT 2018,Tue Aug 21 17:38:07 PDT 2018,Wed Aug 15 09:11:07 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cRnEAJ,http://www.azdhs.gov,Arizona Department of Health Services,Arizona Department of Health Services Bloomberg company profile,Offices and Clinics of Dentists,Dentists,https://www.manta.com/c/mx6l6by/because-we-care-assisted-living-group-home,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:44:25 PDT 2018,Tue Aug 14 17:44:28 PDT 2018,Tue Aug 21 17:44:28 PDT 2018,Wed Aug 15 09:21:11 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5T1EAJ,http://cedargraphics.com/,Cedar Graphics,Cedar Graphics Bloomberg company profile,Offset Printing,Offset Printing,https://www.manta.com/c/mm2cq4w/cedar-graphics,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:02:47 PDT 2018,Tue Aug 14 19:02:51 PDT 2018,Tue Aug 21 19:02:51 PDT 2018,Wed Aug 15 09:21:11 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5VHEAZ,http://www.colorcraft-va.com/,ColorCraft of Virginia,ColorCraft of Virginia Bloomberg company profile,Offset Printing,Offset Printing,https://www.manta.com/c/mmd3tdk/colorcraft-of-virginia-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:32:49 PDT 2018,Tue Aug 14 19:32:52 PDT 2018,Tue Aug 21 19:32:52 PDT 2018,Wed Aug 15 09:21:49 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001GGk7REAT,http://bpg-usa.com/company/coral-graphics/,Coral Graphics - Parent,Coral Graphics - Parent Bloomberg company profile,Offset Printing,Offset Printing,https://www.manta.com/c/mm3fhfh/coral-graphic-services-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:02:14 PDT 2018,Tue Aug 14 19:02:15 PDT 2018,Tue Aug 21 19:02:15 PDT 2018,Wed Aug 15 09:20:53 PDT 2018,,,1,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzRuSEAV,http://crwlp.com,"Consolidated Rig Works, L.P.","Consolidated Rig Works, L.P. Bloomberg company profile",Oil and Gas Drilling Rigs and Equipment,Oil and Gas Drilling Rigs and Equipment,https://www.manta.com/c/mmnc0m8/consolidated-rig-works-l-p,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:45:07 PDT 2018,Tue Aug 14 19:45:11 PDT 2018,Tue Aug 21 19:45:11 PDT 2018,Wed Aug 15 09:24:24 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0dCMEAZ,http://www.drillmecinc.com,Drillmec Inc,Drillmec Inc Bloomberg company profile,Oil and Gas Drilling Rigs and Equipment,Oil and Gas Drilling Rigs and Equipment,https://www.manta.com/c/mm2j3z7/drillmec-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:46:11 PDT 2018,Tue Aug 14 17:46:14 PDT 2018,Tue Aug 21 17:46:14 PDT 2018,Wed Aug 15 09:18:24 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAx8EAF,http://www.cabotog.com,Cabot Oil & Gas Corporation,Cabot Oil & Gas Corporation Bloomberg company profile,Oil and Gas Exploration and Development,Oil and Gas Exploration and Development,https://www.manta.com/c/mmy1k95/cabot-oil-gas-corporation,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:36:19 PDT 2018,Tue Aug 14 17:36:23 PDT 2018,Tue Aug 21 17:36:23 PDT 2018,Wed Aug 15 09:18:35 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5SpEAJ,http://carsonenergy.com/,Carson Energy Inc,Carson Energy Inc Bloomberg company profile,Oil and Gas Exploration and Development,Oil and Gas Exploration and Development,https://www.manta.com/c/mm6bpy0/carson-energy-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:16:11 PDT 2018,Tue Aug 14 19:16:15 PDT 2018,Tue Aug 21 19:16:15 PDT 2018,Wed Aug 15 09:25:09 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzRudEAF,http://www.denbury.com,Denbury Resources Inc.,Denbury Resources Inc. Bloomberg company profile,Oil and Gas Exploration and Development,Oil and Gas Exploration and Development,https://www.manta.com/c/mb8f8yb/denbury-resources-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:55:07 PDT 2018,Tue Aug 14 18:55:10 PDT 2018,Tue Aug 21 18:55:10 PDT 2018,Wed Aug 15 09:18:37 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5VaEAJ,http://www.comstockresources.com,Comstock Resources,Comstock Resources Bloomberg company profile,Oil and Gas Producers,Oil and Gas Producers,https://www.manta.com/c/mm29rsn/comstock-resources-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:09:26 PDT 2018,Tue Aug 14 18:09:31 PDT 2018,Tue Aug 21 18:09:31 PDT 2018,Wed Aug 15 09:18:42 PDT 2018,,,5,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAxrEAF,https://www.cimarex.com/home/default.aspx,Cimarex Energy,Cimarex Energy Bloomberg company profile,Oil and Gas-Production,Oil and Gas-Production,https://www.manta.com/c/mm3gpvf/cimarex-energy-co,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:31:44 PDT 2018,Tue Aug 14 17:31:48 PDT 2018,Tue Aug 21 17:31:48 PDT 2018,Wed Aug 15 09:17:50 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cZeEAJ,http://www.billbarrettcorp.com,Bill Barrett Corporation,Bill Barrett Corporation Bloomberg company profile,Oil Field Services,Oil Field Services,https://www.manta.com/c/mmy5kpw/bill-barrett-corporation,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:06:45 PDT 2018,Tue Aug 14 18:06:48 PDT 2018,Tue Aug 21 18:06:48 PDT 2018,Wed Aug 15 09:18:45 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0clSEAR,http://www.challengeroverseas.com,Challenger Overseas,Challenger Overseas Bloomberg company profile,"Oil Well Machinery, Equipment, and Supplies","Oil Well Machinery, Equipment, and Supplies",https://www.manta.com/c/mmyz11b/challenger-international-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 15:26:00 PDT 2018,Tue Aug 14 15:26:03 PDT 2018,Tue Aug 21 15:26:03 PDT 2018,Wed Aug 15 09:12:04 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzYbwEAF,,American Coal Co,American Coal Co Bloomberg company profile,"Oil, Gas & Coal",Coal Operations,https://www.bloomberg.com/profiles/companies/0108852D:US-american-coal-co/the,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:42:19 PDT 2018,Tue Aug 14 17:42:22 PDT 2018,Tue Aug 21 17:42:22 PDT 2018,Wed Aug 15 09:14:53 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001ILiThEAL,,Blaschak Coal Corp,Blaschak Coal Corp Bloomberg company profile,"Oil, Gas & Coal",Coal Operations,https://www.bloomberg.com/profiles/companies/0216827D:US-blaschak-coal-corp,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:36:22 PDT 2018,Tue Aug 14 19:36:29 PDT 2018,Tue Aug 21 19:36:29 PDT 2018,Wed Aug 15 09:22:05 PDT 2018,,,7,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001HrsqPEAR,http://coronadocoal.com/,CORONADO COAL LLC,CORONADO COAL LLC Bloomberg company profile,"Oil, Gas & Coal",Coal Operations,https://www.bloomberg.com/profiles/companies/1210187D:US-coronado-coal-llc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:30:00 PDT 2018,Tue Aug 14 17:30:03 PDT 2018,Tue Aug 21 17:30:03 PDT 2018,Wed Aug 15 09:14:34 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001IMCreEAH,https://www.bp.com/en_us/bp-us/where-we-operate/bp-texas.html,BP Headquarters,BP Headquarters Bloomberg company profile,"Oil, Gas & Coal",Exploration & Production,https://www.bloomberg.com/profiles/companies/0179460D:US-bp-energy-co,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:52:01 PDT 2018,Tue Aug 14 17:52:03 PDT 2018,Tue Aug 21 17:52:03 PDT 2018,Wed Aug 15 09:15:06 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5QZEAZ,http://www.btaoil.com,BTA Oil Producers,BTA Oil Producers Bloomberg company profile,"Oil, Gas & Coal",Exploration & Production,https://www.bloomberg.com/profiles/companies/3668565Z:US-bta-oil-producers-llc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:08:51 PDT 2018,Tue Aug 14 18:08:54 PDT 2018,Tue Aug 21 18:08:54 PDT 2018,Wed Aug 15 09:18:40 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cjZEAR,http://www.cascadeenergy.com,Cascade Energy,Cascade Energy Bloomberg company profile,"Oil, Gas & Coal",Exploration & Production,https://www.bloomberg.com/profiles/companies/ACSD:US-american-cascade-energy-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:46:17 PDT 2018,Tue Aug 14 18:46:19 PDT 2018,Tue Aug 21 18:46:19 PDT 2018,Wed Aug 15 09:21:10 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K19ZcEAJ,cnrl.com,Canadian Natural Resources Limited (CNRL),Canadian Natural Resources Limited (CNRL) Bloomberg company profile,"Oil, Gas & Coal",Exploration & Production,https://www.bloomberg.com/profiles/companies/69737Z:LN-cnr-international-uk-ltd,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:09:22 PDT 2018,Tue Aug 14 19:09:25 PDT 2018,Tue Aug 21 19:09:25 PDT 2018,Wed Aug 15 09:22:14 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5WKEAZ,http://www.cotterman.com/texas-plant/,Cotterman Texas Plant,Cotterman Texas Plant Bloomberg company profile,"Oil, Gas & Coal",Exploration & Production,https://www.bloomberg.com/profiles/companies/1193999D:US-hanlon-gas-processing-ltd,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:36:15 PDT 2018,Tue Aug 14 19:36:17 PDT 2018,Tue Aug 21 19:36:17 PDT 2018,Wed Aug 15 09:22:31 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0d7ZEAR,http://dcorllc.com/,"DCOR, L.L.C.","DCOR, L.L.C. Bloomberg company profile","Oil, Gas & Coal",Exploration & Production,https://www.bloomberg.com/profiles/companies/6663700Z:US-dcor-llc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:29:22 PDT 2018,Tue Aug 14 19:29:25 PDT 2018,Tue Aug 21 19:29:25 PDT 2018,Wed Aug 15 09:24:57 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5XLEAZ,http://delekus.com,Delek US Holdings Inc.,Delek US Holdings Inc. Bloomberg company profile,"Oil, Gas & Coal",Integrated Oils,https://www.bloomberg.com/profiles/companies/0804206D:US-delek-refining-ltd,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 15:28:52 PDT 2018,Tue Aug 14 15:28:55 PDT 2018,Tue Aug 21 15:28:55 PDT 2018,Wed Aug 15 09:15:25 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5OUEAZ,http://www.auxsable.com,Aux Sable,Aux Sable Bloomberg company profile,"Oil, Gas & Coal",Midstream - Oil & Gas,https://www.bloomberg.com/profiles/companies/65832Z:US-aux-sable-liquid-products-lp,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 15:22:01 PDT 2018,Tue Aug 14 15:22:04 PDT 2018,Tue Aug 21 15:22:04 PDT 2018,Wed Aug 15 09:11:56 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAgsEAF,http://www.americanblock.com,American Block,American Block Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0600130D:US-american-block-manufacturing-co,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 15:20:48 PDT 2018,Tue Aug 14 15:20:54 PDT 2018,Tue Aug 21 15:20:54 PDT 2018,Wed Aug 15 09:12:02 PDT 2018,,,6,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzZ0sEAF,http://www.americanbuildings.com,American Buildings Company,American Buildings Company Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1415123D:US-all-american-building-co-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 15:25:21 PDT 2018,Tue Aug 14 15:25:24 PDT 2018,Tue Aug 21 15:25:24 PDT 2018,Wed Aug 15 09:15:04 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jhy0dEAB,http://www.basicenergyservices.com/,Basic Energy Services,Basic Energy Services Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0006521D:US-basic-energy-services-lp,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:51:38 PDT 2018,Tue Aug 14 17:51:40 PDT 2018,Tue Aug 21 17:51:40 PDT 2018,Wed Aug 15 09:18:00 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K18tYEAR,borets.com,BORETS US Inc,BORETS US Inc Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1053029Z:RU-borets-international-ltd,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:46:14 PDT 2018,Tue Aug 14 18:46:17 PDT 2018,Tue Aug 21 18:46:17 PDT 2018,Wed Aug 15 09:18:06 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAxBEAV,http://caldive.com,Cal Dive International,Cal Dive International Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1314828D:SP-shelf-subsea-holdings-pte-ltd,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:05:53 PDT 2018,Tue Aug 14 18:05:56 PDT 2018,Tue Aug 21 18:05:56 PDT 2018,Wed Aug 15 09:19:00 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cjwEAB,http://www.cavins.com,Cavins Oil Well Tools,Cavins Oil Well Tools Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0435503D:US-dawson-enterprises,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:11:48 PDT 2018,Tue Aug 14 18:11:51 PDT 2018,Tue Aug 21 18:11:51 PDT 2018,Wed Aug 15 09:21:46 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001IMCrlEAH,,Chevron Pipeline Houston,Chevron Pipeline Houston Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0835257D:US-chevron-natural-gas-pipe-line-co,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 18:11:53 PDT 2018,Tue Aug 14 18:11:55 PDT 2018,Tue Aug 21 18:11:55 PDT 2018,Wed Aug 15 09:21:46 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0curEAB,http://www.climatronics.com,Climatronics Corporation,Climatronics Corporation Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0143390Z:US-climatronics-corp,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:04:23 PDT 2018,Tue Aug 14 19:04:26 PDT 2018,Tue Aug 21 19:04:26 PDT 2018,Wed Aug 15 09:21:58 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0d6iEAB,http://www.darlingbeeproducts.com/index.php/contact,Darling Bee Prodects,Darling Bee Prodects Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1568316D:LN-beegrip-ltd,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:27:50 PDT 2018,Tue Aug 14 19:27:52 PDT 2018,Tue Aug 21 19:27:52 PDT 2018,Wed Aug 15 09:22:13 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAzBEAV,http://www.cudd.com/,Cudd Energy Services,Cudd Energy Services Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/15729Z:US-cudd-pressure-control-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:42:17 PDT 2018,Tue Aug 14 19:42:19 PDT 2018,Tue Aug 21 19:42:19 PDT 2018,Wed Aug 15 09:22:13 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAzCEAV,http://cudd.com,Cudd Pumping Services,Cudd Pumping Services Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/15729Z:US-cudd-pressure-control-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:46:21 PDT 2018,Tue Aug 14 19:46:23 PDT 2018,Tue Aug 21 19:46:23 PDT 2018,Wed Aug 15 09:22:18 PDT 2018,,,2,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5XAEAZ,http://dawson3d.com/,Dawson Geophysical,Dawson Geophysical Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0923694D:CN-eagle-canada-seismic-services-ulc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:43:45 PDT 2018,Tue Aug 14 19:43:48 PDT 2018,Tue Aug 21 19:43:48 PDT 2018,Wed Aug 15 09:22:20 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Hrso5EAB,devonenergy.com,Devon Energy,Devon Energy Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0148395D:CN-devon-arl-corp,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:49:46 PDT 2018,Tue Aug 14 19:49:49 PDT 2018,Tue Aug 21 19:49:49 PDT 2018,Wed Aug 15 09:22:22 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Ji6hMEAR,http://www.eaglerockdrilling.com/Contact.htm,"EAGLE ROCK DRILLING, INC.","EAGLE ROCK DRILLING, INC. Bloomberg company profile","Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/0861133D:US-eagle-rock-drilling-llc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:32:24 PDT 2018,Tue Aug 14 19:32:27 PDT 2018,Tue Aug 21 19:32:27 PDT 2018,Wed Aug 15 09:22:30 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001Jz5XeEAJ,http://www.dhwtx.com,DHW Well Services,DHW Well Services Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1220785D:US-dhw-well-service-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:46:53 PDT 2018,Tue Aug 14 19:46:56 PDT 2018,Tue Aug 21 19:46:56 PDT 2018,Wed Aug 15 09:24:31 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiSMVEA3,https://cypressenergy.com/our-industries/water-and-environmental-services/,Cypress Energy,Cypress Energy Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1239678D:US-cypress-energy-holdings-llc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:19:58 PDT 2018,Tue Aug 14 19:20:01 PDT 2018,Tue Aug 21 19:20:01 PDT 2018,Wed Aug 15 09:24:56 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JiAysEAF,http://crane-energy.com,Crane Energy LLC,Crane Energy LLC Bloomberg company profile,"Oil, Gas & Coal",Oil & Gas Services & Equip,https://www.bloomberg.com/profiles/companies/1572966D:CN-black-crane-energy-corp,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:01:43 PDT 2018,Tue Aug 14 19:01:46 PDT 2018,Tue Aug 21 19:01:46 PDT 2018,Wed Aug 15 09:19:05 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzZ3SEAV,,CITGO HOLDING TERMINALS LLC,CITGO HOLDING TERMINALS LLC Bloomberg company profile,"Oil, Gas & Coal",Refining & Marketing,https://www.bloomberg.com/profiles/companies/5368Z:US-citgo-holding-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 19:02:51 PDT 2018,Tue Aug 14 19:02:56 PDT 2018,Tue Aug 21 19:02:56 PDT 2018,Wed Aug 15 09:21:52 PDT 2018,,,5,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JzZ3NEAV,http://corriganoil.com,Corrigan Oil Co,Corrigan Oil Co Bloomberg company profile,"Oil, Gas & Coal",Refining & Marketing,https://www.bloomberg.com/profiles/companies/0493541D:US-corrigan-oil-co-no-ii,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:35:43 PDT 2018,Tue Aug 14 17:35:46 PDT 2018,Tue Aug 21 17:35:46 PDT 2018,Wed Aug 15 09:10:41 PDT 2018,,,3,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001JJWJIEA5,http://allmixconcrete.ca/,Allmix Concrete Inc,Allmix Concrete Inc Bloomberg company profile,"Omaha, NE",Construction,https://www.manta.com/c/mm0t3rf/all-concrete-inc,,
A2HS7Q2MMN5MME,Approved,Tue Aug 14 17:41:42 PDT 2018,Tue Aug 14 17:41:46 PDT 2018,Tue Aug 21 17:41:46 PDT 2018,Wed Aug 15 09:18:22 PDT 2018,,,4,96% (13084/13603),78% (1795/2304),78% (1795/2304),00Q5000001K0cjBEAR,http://www.carlisledevelopmentgroup.com,Carlisle Development Group,Carlisle Development Group Bloomberg company profile,Operators of Apartment Buildings,Apartments,https://www.manta.com/c/mmnvmjd/carlisle-development-group,,
